essayPromptId,schoolId,schoolName,year,type,status,gap,action,severity,hasSourceRow,hasConfiguredOrCandidateSources,disposition,closureState,nextAction,sourcePipelineState,consumerPolicy
cmorx20ti003j8vvhrhpbkplz,cmn1htkne0006vqf2quzi0v6h,California Institute of Technology,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01h9001v562io7fc681y,cmn1htkne0006vqf2quzi0v6h,California Institute of Technology,2025,SUPPLEMENTAL,VERIFIED,audit.log_missing,audit-log-review,info,true,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01hm001y562io91184tw,cmn1htkne0006vqf2quzi0v6h,California Institute of Technology,2025,SUPPLEMENTAL,VERIFIED,audit.log_missing,audit-log-review,info,true,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01h9001v562io7fc681y,cmn1htkne0006vqf2quzi0v6h,California Institute of Technology,2025,SUPPLEMENTAL,VERIFIED,prompt.not_current_year,refresh-source,info,true,false,terminal_not_current_application_year,terminal,mark-terminal,terminal,exclude_from_current_year_public_and_timeline_consumers
cmn7e01hm001y562io91184tw,cmn1htkne0006vqf2quzi0v6h,California Institute of Technology,2025,SUPPLEMENTAL,VERIFIED,prompt.not_current_year,refresh-source,info,true,false,terminal_not_current_application_year,terminal,mark-terminal,terminal,exclude_from_current_year_public_and_timeline_consumers
cmn7e01h9001v562io7fc681y,cmn1htkne0006vqf2quzi0v6h,California Institute of Technology,2025,SUPPLEMENTAL,VERIFIED,source.raw_content_missing,raw-evidence-review,info,true,false,review_source_raw_content_missing,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01hm001y562io91184tw,cmn1htkne0006vqf2quzi0v6h,California Institute of Technology,2025,SUPPLEMENTAL,VERIFIED,source.raw_content_missing,raw-evidence-review,info,true,false,review_source_raw_content_missing,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmor7ztds003l1jbwr1020i1q,cmnwr8iv20049z0ti4tahvum5,Carleton College,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmor7ztdz003r1jbwcbz65tp0,cmnwr8iv20049z0ti4tahvum5,Carleton College,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmor7zte0003t1jbwt9jm53vd,cmnwr8iv20049z0ti4tahvum5,Carleton College,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmor7ztdw003p1jbwz7o7c0i4,cmnwr8iv20049z0ti4tahvum5,Carleton College,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmor7ztdn003j1jbwo2mg3i1v,cmnwr8iv20049z0ti4tahvum5,Carleton College,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01j60031562i3ydgckyr,cmn1htkoh000nvqf2uj3pjgxw,Carnegie Mellon University,2025,WHY_SCHOOL,VERIFIED,audit.log_missing,audit-log-review,info,true,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01j60031562i3ydgckyr,cmn1htkoh000nvqf2uj3pjgxw,Carnegie Mellon University,2025,WHY_SCHOOL,VERIFIED,prompt.not_current_year,refresh-source,info,true,false,terminal_not_current_application_year,terminal,mark-terminal,terminal,exclude_from_current_year_public_and_timeline_consumers
cmn7e01j60031562i3ydgckyr,cmn1htkoh000nvqf2uj3pjgxw,Carnegie Mellon University,2025,WHY_SCHOOL,VERIFIED,source.raw_content_missing,raw-evidence-review,info,true,false,review_source_raw_content_missing,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorxeozs0055eiz6yj8abx2j,cmnwr8ivd004fz0tiwbcr93y2,Colgate University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorxeozr0053eiz6ao22uros,cmnwr8ivd004fz0tiwbcr93y2,Colgate University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmor8euh000gj1jbwdeoptx2j,cmnwr8ime000az0ti9ts1sd20,Colorado School of Mines,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorxejeq004teiz6kcrpb0qa,cmn1htkno000bvqf209819ok4,Columbia University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorx3q9b005j8vvh1dfhyo8c,cmn1htkno000bvqf209819ok4,Columbia University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorwj2s60045nooj1zqs5fun,cmn1htkno000bvqf209819ok4,Columbia University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmor81hdr00571jbw5w2wux1l,cmn1htkno000bvqf209819ok4,Columbia University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01gb0017562iuw2g0b5w,cmn1htkno000bvqf209819ok4,Columbia University,2025,WHY_SCHOOL,VERIFIED,audit.log_missing,audit-log-review,info,true,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01gf001a562ilj1bhb8t,cmn1htkno000bvqf209819ok4,Columbia University,2025,SUPPLEMENTAL,VERIFIED,audit.log_missing,audit-log-review,info,true,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01gi001d562igcolxwag,cmn1htkno000bvqf209819ok4,Columbia University,2025,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,true,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01gb0017562iuw2g0b5w,cmn1htkno000bvqf209819ok4,Columbia University,2025,WHY_SCHOOL,VERIFIED,prompt.not_current_year,refresh-source,info,true,false,terminal_not_current_application_year,terminal,mark-terminal,terminal,exclude_from_current_year_public_and_timeline_consumers
cmn7e01gf001a562ilj1bhb8t,cmn1htkno000bvqf209819ok4,Columbia University,2025,SUPPLEMENTAL,VERIFIED,prompt.not_current_year,refresh-source,info,true,false,terminal_not_current_application_year,terminal,mark-terminal,terminal,exclude_from_current_year_public_and_timeline_consumers
cmn7e01gi001d562igcolxwag,cmn1htkno000bvqf209819ok4,Columbia University,2025,SHORT_ANSWER,VERIFIED,prompt.not_current_year,refresh-source,info,true,false,terminal_not_current_application_year,terminal,mark-terminal,terminal,exclude_from_current_year_public_and_timeline_consumers
cmn7e01gb0017562iuw2g0b5w,cmn1htkno000bvqf209819ok4,Columbia University,2025,WHY_SCHOOL,VERIFIED,source.raw_content_missing,raw-evidence-review,info,true,false,review_source_raw_content_missing,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01gf001a562ilj1bhb8t,cmn1htkno000bvqf209819ok4,Columbia University,2025,SUPPLEMENTAL,VERIFIED,source.raw_content_missing,raw-evidence-review,info,true,false,review_source_raw_content_missing,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01gi001d562igcolxwag,cmn1htkno000bvqf209819ok4,Columbia University,2025,SHORT_ANSWER,VERIFIED,source.raw_content_missing,raw-evidence-review,info,true,false,review_source_raw_content_missing,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorw4utc001f44lkot1qkieg,cmnwr8iwi0051z0tidfdrzv7w,Cooper Union,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmor8113e00511jbwoagv9vej,cmn1htknq000cvqf2sogobdg1,Cornell University,2026,ACTIVITY,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmor8113c004z1jbwljah8m0i,cmn1htknq000cvqf2sogobdg1,Cornell University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorxeble004heiz6oqdvsd8q,cmn1htknq000cvqf2sogobdg1,Cornell University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01hz0027562ixa94ht4q,cmn1htknq000cvqf2sogobdg1,Cornell University,2025,WHY_SCHOOL,VERIFIED,audit.log_missing,audit-log-review,info,true,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01hz0027562ixa94ht4q,cmn1htknq000cvqf2sogobdg1,Cornell University,2025,WHY_SCHOOL,VERIFIED,prompt.not_current_year,refresh-source,info,true,false,terminal_not_current_application_year,terminal,mark-terminal,terminal,exclude_from_current_year_public_and_timeline_consumers
cmn7e01hz0027562ixa94ht4q,cmn1htknq000cvqf2sogobdg1,Cornell University,2025,WHY_SCHOOL,VERIFIED,source.raw_content_missing,raw-evidence-review,info,true,false,review_source_raw_content_missing,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorw7ziu005l44lkx12y1ryn,cmnwr8ive004gz0tihs1kxbek,Davidson College,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01gt001m562ig7qw97xk,cmn1htkng0007vqf224oeyvgq,Duke University,2025,WHY_SCHOOL,VERIFIED,audit.log_missing,audit-log-review,info,true,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01gx001p562iz9hgrzwh,cmn1htkng0007vqf224oeyvgq,Duke University,2025,SUPPLEMENTAL,VERIFIED,audit.log_missing,audit-log-review,info,true,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01gt001m562ig7qw97xk,cmn1htkng0007vqf224oeyvgq,Duke University,2025,WHY_SCHOOL,VERIFIED,prompt.not_current_year,refresh-source,info,true,false,terminal_not_current_application_year,terminal,mark-terminal,terminal,exclude_from_current_year_public_and_timeline_consumers
cmn7e01gx001p562iz9hgrzwh,cmn1htkng0007vqf224oeyvgq,Duke University,2025,SUPPLEMENTAL,VERIFIED,prompt.not_current_year,refresh-source,info,true,false,terminal_not_current_application_year,terminal,mark-terminal,terminal,exclude_from_current_year_public_and_timeline_consumers
cmn7e01gt001m562ig7qw97xk,cmn1htkng0007vqf224oeyvgq,Duke University,2025,WHY_SCHOOL,VERIFIED,source.raw_content_missing,raw-evidence-review,info,true,false,review_source_raw_content_missing,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01gx001p562iz9hgrzwh,cmn1htkng0007vqf224oeyvgq,Duke University,2025,SUPPLEMENTAL,VERIFIED,source.raw_content_missing,raw-evidence-review,info,true,false,review_source_raw_content_missing,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorwl1vu007bnoojbsd50odf,cmn1htkoj000ovqf226pta7or,Emory University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorx5zyh008z8vvhn7qjnoot,cmn1htkoj000ovqf226pta7or,Emory University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorwl1vx007fnooj3joc3vf5,cmn1htkoj000ovqf226pta7or,Emory University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorwl1vw007dnoojk85153mg,cmn1htkoj000ovqf226pta7or,Emory University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorx5zyd008x8vvhqkrcooyt,cmn1htkoj000ovqf226pta7or,Emory University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorx5zyl00918vvho4x133y5,cmn1htkoj000ovqf226pta7or,Emory University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorx5zyn00938vvhmuj473kk,cmn1htkoj000ovqf226pta7or,Emory University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorx5zyp00958vvhatrhp4ar,cmn1htkoj000ovqf226pta7or,Emory University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorxg1aq007heiz6zrv0qjas,cmn1htkoc000lvqf2s5pgbhxx,Georgetown University,2026,ACTIVITY,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmor83o8000771jbwt75dugmx,cmn1htkoc000lvqf2s5pgbhxx,Georgetown University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01iz002v562irfwydnqw,cmn1htkoc000lvqf2s5pgbhxx,Georgetown University,2025,WHY_SCHOOL,VERIFIED,audit.log_missing,audit-log-review,info,true,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01j1002y562itmuhnk9l,cmn1htkoc000lvqf2s5pgbhxx,Georgetown University,2025,SUPPLEMENTAL,VERIFIED,audit.log_missing,audit-log-review,info,true,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01iz002v562irfwydnqw,cmn1htkoc000lvqf2s5pgbhxx,Georgetown University,2025,WHY_SCHOOL,VERIFIED,prompt.not_current_year,refresh-source,info,true,false,terminal_not_current_application_year,terminal,mark-terminal,terminal,exclude_from_current_year_public_and_timeline_consumers
cmn7e01j1002y562itmuhnk9l,cmn1htkoc000lvqf2s5pgbhxx,Georgetown University,2025,SUPPLEMENTAL,VERIFIED,prompt.not_current_year,refresh-source,info,true,false,terminal_not_current_application_year,terminal,mark-terminal,terminal,exclude_from_current_year_public_and_timeline_consumers
cmn7e01iz002v562irfwydnqw,cmn1htkoc000lvqf2s5pgbhxx,Georgetown University,2025,WHY_SCHOOL,VERIFIED,source.raw_content_missing,raw-evidence-review,info,true,false,review_source_raw_content_missing,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01j1002y562itmuhnk9l,cmn1htkoc000lvqf2s5pgbhxx,Georgetown University,2025,SUPPLEMENTAL,VERIFIED,source.raw_content_missing,raw-evidence-review,info,true,false,review_source_raw_content_missing,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorxucc300m5eiz6hgnx41vr,cmnwr8ita003iz0ti7ezibmu3,Georgia State University,2026,ACTIVITY,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorvt1hu001frazu5d4jt3si,cmn1htkn60002vqf2r731l78m,Harvard University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorx0f2e00238vvhcwq9qt2k,cmn1htkn60002vqf2r731l78m,Harvard University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorx0f27001z8vvhxxglup6b,cmn1htkn60002vqf2r731l78m,Harvard University,2026,ACTIVITY,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01ew000a562ioz6exk0j,cmn1htkn60002vqf2r731l78m,Harvard University,2025,SUPPLEMENTAL,VERIFIED,audit.log_missing,audit-log-review,info,true,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01f5000d562i37c9bye0,cmn1htkn60002vqf2r731l78m,Harvard University,2025,SUPPLEMENTAL,VERIFIED,audit.log_missing,audit-log-review,info,true,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01ew000a562ioz6exk0j,cmn1htkn60002vqf2r731l78m,Harvard University,2025,SUPPLEMENTAL,VERIFIED,prompt.not_current_year,refresh-source,info,true,false,terminal_not_current_application_year,terminal,mark-terminal,terminal,exclude_from_current_year_public_and_timeline_consumers
cmn7e01f5000d562i37c9bye0,cmn1htkn60002vqf2r731l78m,Harvard University,2025,SUPPLEMENTAL,VERIFIED,prompt.not_current_year,refresh-source,info,true,false,terminal_not_current_application_year,terminal,mark-terminal,terminal,exclude_from_current_year_public_and_timeline_consumers
cmn7e01ew000a562ioz6exk0j,cmn1htkn60002vqf2r731l78m,Harvard University,2025,SUPPLEMENTAL,VERIFIED,source.raw_content_missing,raw-evidence-review,info,true,false,review_source_raw_content_missing,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01f5000d562i37c9bye0,cmn1htkn60002vqf2r731l78m,Harvard University,2025,SUPPLEMENTAL,VERIFIED,source.raw_content_missing,raw-evidence-review,info,true,false,review_source_raw_content_missing,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorwfm2i0001noojmzxkwt8m,cmnwr8iwe004zz0tilegv5ian,Harvey Mudd College,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorxb6m8000beiz6g2vhfwkl,cmnwr8iwe004zz0tilegv5ian,Harvey Mudd College,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmor8f0ka00gr1jbwr5l5sneo,cmnwr8iu3003vz0tig0fa53lf,Howard University,2026,ACTIVITY,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01ib002g562iyfdtii5j,cmn1htknl0009vqf255v6mh7y,Johns Hopkins University,2025,SUPPLEMENTAL,VERIFIED,audit.log_missing,audit-log-review,info,true,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmn7e01ib002g562iyfdtii5j,cmn1htknl0009vqf255v6mh7y,Johns Hopkins University,2025,SUPPLEMENTAL,VERIFIED,prompt.not_current_year,refresh-source,info,true,false,terminal_not_current_application_year,terminal,mark-terminal,terminal,exclude_from_current_year_public_and_timeline_consumers
cmn7e01ib002g562iyfdtii5j,cmn1htknl0009vqf255v6mh7y,Johns Hopkins University,2025,SUPPLEMENTAL,VERIFIED,source.raw_content_missing,raw-evidence-review,info,true,false,review_source_raw_content_missing,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmor8lh1w00kl1jbw05h5yape,cmnwr8ir0002fz0tiuxlv8v32,Kent State University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmor8lh1o00kj1jbws9rfxyue,cmnwr8ir0002fz0tiuxlv8v32,Kent State University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorwbipe00bd44lkqmgoelwz,cmn1htkq9001avqf25ziy94gn,Lehigh University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorwmtul00apnoojb68xqw3c,cmn1htkq9001avqf25ziy94gn,Lehigh University,2026,ACTIVITY,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorxig3800bfeiz6p1n4muma,cmn1htkq9001avqf25ziy94gn,Lehigh University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorw208b00aprazu54zw3aeh,cmn1htkq9001avqf25ziy94gn,Lehigh University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorw208a00anrazutfw9l0x0,cmn1htkq9001avqf25ziy94gn,Lehigh University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorw208400alrazuhcf01zst,cmn1htkq9001avqf25ziy94gn,Lehigh University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
cmorwbiph00bh44lkczpe70u9,cmn1htkq9001avqf25ziy94gn,Lehigh University,2026,SHORT_ANSWER,VERIFIED,audit.log_missing,audit-log-review,info,false,false,review_missing_prompt_audit_log,review,review,review,admin_review_only_until_source_evidence_or_audit_log_is_closed
